"","year","Cropland Fraction","source","ISO3_code","Country"
"19052",1961,"1.000261","ConantandDorich","PAN","Panama"
"19053",1961,"0.99528","ConantandDorich","PNG","Papua New Guinea"
"19054",1961,"0.99008","ConantandDorich","PRY","Paraguay"
"19055",1961,"0.999963","ConantandDorich","PER","Peru"
"19056",1961,"1.000813","ConantandDorich","PHL","Philippines"
"19057",1961,"1.000199","ConantandDorich","POL","Poland"
"19058",1961,"1.000114","ConantandDorich","PRT","Portugal"
"19059",1961,"0.999985","ConantandDorich","KOR","South Korea"
"19060",1961,"0.999857","ConantandDorich","ROU","Romania"
"19062",1961,"1.000368","ConantandDorich","SAU","Saudi Arabia"
"19063",1961,"0.997928","ConantandDorich","SEN","Senegal"
"19065",1961,"1.000651","ConantandDorich","ZAF","South Africa"
"19066",1961,"0.999813","ConantandDorich","ESP","Spain"
"19067",1961,"1.000023","ConantandDorich","LKA","Sri Lanka"
"19068",1961,"0.999708","ConantandDorich","SDN","Sudan"
"19070",1961,"0.999961","ConantandDorich","SWE","Sweden"
"19071",1961,"1.000128","ConantandDorich","CHE","Switzerland"
"19072",1961,"0.999641","ConantandDorich","SYR","Syria"
"19073",1961,"1.001587","ConantandDorich","THA","Thailand"
"19075",1961,"0.997475","ConantandDorich","TUN","Tunisia"
"19076",1961,"1.001163","ConantandDorich","TUR","Turkey"
"19077",1961,"1.007215","ConantandDorich","UGA","Uganda"
"19079",1961,"0.999993","ConantandDorich","GBR","United Kingdom"
"19080",1961,"0.996902","ConantandDorich","TZA","Tanzania"
"19081",1961,"1.000158","ConantandDorich","USA","United States"
"19082",1961,"1.000838","ConantandDorich","URY","Uruguay"
"19083",1961,"0.999582","ConantandDorich","VEN","Venezuela"
"19084",1961,"1.002071","ConantandDorich","VNM","Vietnam"
"19086",1961,"0.999797","ConantandDorich","ZMB","Zambia"
"19087",1961,"1.000383","ConantandDorich","ZWE","Zimbabwe"
"19088",1961,"1.153476","ConantandDorich","ETH","Ethiopia"
"19089",1961,"1.037401","ConantandDorich","RUS","Russia"
"19090",1961,"1.007537","ConantandDorich","ARG","Argentina"
"19091",1962,"0.998896","ConantandDorich","ALB","Albania"
"19092",1962,"1.000886","ConantandDorich","DZA","Algeria"
"19093",1962,"0.992936","ConantandDorich","AGO","Angola"
"19094",1962,"0.99975","ConantandDorich","AUS","Australia"
"19095",1962,"0.999888","ConantandDorich","AUT","Austria"
"19096",1962,"0.998305","ConantandDorich","BGD","Bangladesh"
"19097",1962,"0.884174","ConantandDorich","BEN","Benin"
"19099",1962,"0.999625","ConantandDorich","BOL","Bolivia"
"19100",1962,"0.999924","ConantandDorich","BWA","Botswana"
"19101",1962,"1.001747","ConantandDorich","BRA","Brazil"
"19102",1962,"1.000036","ConantandDorich","BGR","Bulgaria"
"19105",1962,"0.994949","ConantandDorich","CMR","Cameroon"
"19106",1962,"1.000104","ConantandDorich","CAN","Canada"
"19109",1962,"1.000185","ConantandDorich","CHL","Chile"
"19110",1962,"1.000796","ConantandDorich","CHN","China"
"19111",1962,"1.000065","ConantandDorich","COL","Colombia"
"19113",1962,"1.000487","ConantandDorich","COG","Congo - Brazzaville"
"19114",1962,"1.000252","ConantandDorich","CRI","Costa Rica"
"19115",1962,"0.99986","ConantandDorich","CUB","Cuba"
"19117",1962,"0.978341","ConantandDorich","COD","Congo - Kinshasa"
"19118",1962,"1.000013","ConantandDorich","DNK","Denmark"
"19119",1962,"1.000027","ConantandDorich","DOM","Dominican Republic"
"19120",1962,"0.999687","ConantandDorich","ECU","Ecuador"
"19121",1962,"1.000075","ConantandDorich","EGY","Egypt"
"19122",1962,"1.000041","ConantandDorich","SLV","El Salvador"
"19123",1962,"0.999806","ConantandDorich","FJI","Fiji"
"19124",1962,"1.000116","ConantandDorich","FIN","Finland"
"19125",1962,"1.000045","ConantandDorich","FRA","France"
"19128",1962,"1.000043","ConantandDorich","DEU","Germany"
"19129",1962,"0.9981","ConantandDorich","GHA","Ghana"
"19130",1962,"1.000073","ConantandDorich","GRC","Greece"
"19131",1962,"1.000055","ConantandDorich","GTM","Guatemala"
"19132",1962,"0.991576","ConantandDorich","GIN","Guinea"
"19134",1962,"1.000087","ConantandDorich","GUY","Guyana"
"19135",1962,"0.999876","ConantandDorich","HND","Honduras"
"19136",1962,"1.000059","ConantandDorich","HUN","Hungary"
"19137",1962,"1.001983","ConantandDorich","IND","India"
"19138",1962,"1.000408","ConantandDorich","IDN","Indonesia"
"19139",1962,"1.003253","ConantandDorich","IRN","Iran"
"19140",1962,"0.999974","ConantandDorich","ISR","Israel"
"19141",1962,"0.999886","ConantandDorich","ITA","Italy"
"19142",1962,"1.00005","ConantandDorich","JPN","Japan"
"19143",1962,"0.998342","ConantandDorich","JOR","Jordan"
"19144",1962,"1.001648","ConantandDorich","KEN","Kenya"
"19146",1962,"0.999986","ConantandDorich","LBN","Lebanon"
"19149",1962,"0.995795","ConantandDorich","MDG","Madagascar"
"19150",1962,"0.997857","ConantandDorich","MWI","Malawi"
"19151",1962,"0.999961","ConantandDorich","MYS","Malaysia"
"19152",1962,"0.949238","ConantandDorich","MLI","Mali"
"19154",1962,"0.999936","ConantandDorich","MEX","Mexico"
"19156",1962,"1.000297","ConantandDorich","MAR","Morocco"
"19157",1962,"0.999824","ConantandDorich","MOZ","Mozambique"
"19159",1962,"1.002612","ConantandDorich","NPL","Nepal"
"19160",1962,"0.99997","ConantandDorich","NLD","Netherlands"
"19161",1962,"1.000096","ConantandDorich","NZL","New Zealand"
"19162",1962,"0.999899","ConantandDorich","NIC","Nicaragua"
"19164",1962,"1.009367","ConantandDorich","NGA","Nigeria"
"19165",1962,"0.999889","ConantandDorich","NOR","Norway"
"19166",1962,"0.998857","ConantandDorich","PAK","Pakistan"
"19167",1962,"0.999945","ConantandDorich","PAN","Panama"
"19168",1962,"1.01684","ConantandDorich","PNG","Papua New Guinea"
"19169",1962,"0.98332","ConantandDorich","PRY","Paraguay"
"19170",1962,"1.000081","ConantandDorich","PER","Peru"
"19171",1962,"1.000188","ConantandDorich","PHL","Philippines"
"19172",1962,"0.999938","ConantandDorich","POL","Poland"
"19173",1962,"0.999729","ConantandDorich","PRT","Portugal"
"19174",1962,"1.000023","ConantandDorich","KOR","South Korea"
"19175",1962,"1.000622","ConantandDorich","ROU","Romania"
"19177",1962,"1.000064","ConantandDorich","SAU","Saudi Arabia"
"19178",1962,"0.996806","ConantandDorich","SEN","Senegal"
"19180",1962,"1.000296","ConantandDorich","ZAF","South Africa"
"19181",1962,"0.999925","ConantandDorich","ESP","Spain"
"19182",1962,"1.000042","ConantandDorich","LKA","Sri Lanka"
"19183",1962,"1.000776","ConantandDorich","SDN","Sudan"
"19185",1962,"0.999989","ConantandDorich","SWE","Sweden"
"19186",1962,"1.000127","ConantandDorich","CHE","Switzerland"
"19187",1962,"1.001709","ConantandDorich","SYR","Syria"
"19188",1962,"1.002027","ConantandDorich","THA","Thailand"
"19190",1962,"0.999643","ConantandDorich","TUN","Tunisia"
"19191",1962,"1.001292","ConantandDorich","TUR","Turkey"
"19192",1962,"1.00307","ConantandDorich","UGA","Uganda"
"19194",1962,"0.999982","ConantandDorich","GBR","United Kingdom"
"19195",1962,"0.993762","ConantandDorich","TZA","Tanzania"
"19196",1962,"1.000098","ConantandDorich","USA","United States"
"19197",1962,"0.999497","ConantandDorich","URY","Uruguay"
"19198",1962,"1.000673","ConantandDorich","VEN","Venezuela"
"19199",1962,"0.999935","ConantandDorich","VNM","Vietnam"
"19201",1962,"1.001172","ConantandDorich","ZMB","Zambia"
"19202",1962,"1.000211","ConantandDorich","ZWE","Zimbabwe"
"19203",1962,"1.057198","ConantandDorich","ETH","Ethiopia"
"19204",1962,"1.037349","ConantandDorich","RUS","Russia"
"19205",1962,"0.995223","ConantandDorich","ARG","Argentina"
"19206",1963,"0.999058","ConantandDorich","ALB","Albania"
"19207",1963,"1.000039","ConantandDorich","DZA","Algeria"
"19208",1963,"0.993072","ConantandDorich","AGO","Angola"
"19209",1963,"0.999734","ConantandDorich","AUS","Australia"
"19210",1963,"0.999938","ConantandDorich","AUT","Austria"
"19211",1963,"0.998961","ConantandDorich","BGD","Bangladesh"
"19212",1963,"0.954431","ConantandDorich","BEN","Benin"
"19214",1963,"1.003529","ConantandDorich","BOL","Bolivia"
"19215",1963,"1.000384","ConantandDorich","BWA","Botswana"
"19216",1963,"0.998974","ConantandDorich","BRA","Brazil"
"19217",1963,"0.999764","ConantandDorich","BGR","Bulgaria"
"19220",1963,"0.996608","ConantandDorich","CMR","Cameroon"
"19221",1963,"0.999476","ConantandDorich","CAN","Canada"
"19224",1963,"1.000215","ConantandDorich","CHL","Chile"
"19225",1963,"1.000378","ConantandDorich","CHN","China"
"19226",1963,"1.000197","ConantandDorich","COL","Colombia"
"19228",1963,"1.001088","ConantandDorich","COG","Congo - Brazzaville"
"19229",1963,"0.999959","ConantandDorich","CRI","Costa Rica"
"19230",1963,"0.999937","ConantandDorich","CUB","Cuba"
"19232",1963,"1.002099","ConantandDorich","COD","Congo - Kinshasa"
"19233",1963,"1.00003","ConantandDorich","DNK","Denmark"
"19234",1963,"0.999943","ConantandDorich","DOM","Dominican Republic"
"19235",1963,"0.999766","ConantandDorich","ECU","Ecuador"
"19236",1963,"1.000079","ConantandDorich","EGY","Egypt"
"19237",1963,"1.00015","ConantandDorich","SLV","El Salvador"
"19238",1963,"1.000518","ConantandDorich","FJI","Fiji"
"19239",1963,"1.000004","ConantandDorich","FIN","Finland"
"19240",1963,"0.999989","ConantandDorich","FRA","France"
"19243",1963,"1.000019","ConantandDorich","DEU","Germany"
"19244",1963,"0.99585","ConantandDorich","GHA","Ghana"
"19245",1963,"0.999901","ConantandDorich","GRC","Greece"
"19246",1963,"0.999855","ConantandDorich","GTM","Guatemala"
"19247",1963,"0.992734","ConantandDorich","GIN","Guinea"
"19249",1963,"1.000216","ConantandDorich","GUY","Guyana"
"19250",1963,"0.999771","ConantandDorich","HND","Honduras"
"19251",1963,"0.99983","ConantandDorich","HUN","Hungary"
"19252",1963,"1.000137","ConantandDorich","IND","India"
"19253",1963,"1.000248","ConantandDorich","IDN","Indonesia"
"19254",1963,"1.000063","ConantandDorich","IRN","Iran"
"19255",1963,"1.00014","ConantandDorich","ISR","Israel"
"19256",1963,"1.000134","ConantandDorich","ITA","Italy"
"19257",1963,"1.000046","ConantandDorich","JPN","Japan"
"19258",1963,"0.998065","ConantandDorich","JOR","Jordan"
"19259",1963,"0.999062","ConantandDorich","KEN","Kenya"
"19261",1963,"0.999969","ConantandDorich","LBN","Lebanon"
"19264",1963,"0.997845","ConantandDorich","MDG","Madagascar"
"19265",1963,"1.000605","ConantandDorich","MWI","Malawi"
"19266",1963,"1.000127","ConantandDorich","MYS","Malaysia"
"19267",1963,"1.025","ConantandDorich","MLI","Mali"
"19269",1963,"1.00017","ConantandDorich","MEX","Mexico"
"19271",1963,"0.999408","ConantandDorich","MAR","Morocco"
"19272",1963,"1.000487","ConantandDorich","MOZ","Mozambique"
"19274",1963,"1.016587","ConantandDorich","NPL","Nepal"
"19275",1963,"1.000052","ConantandDorich","NLD","Netherlands"
"19276",1963,"0.99979","ConantandDorich","NZL","New Zealand"
"19277",1963,"1.000268","ConantandDorich","NIC","Nicaragua"
"19279",1963,"0.882548","ConantandDorich","NGA","Nigeria"
"19280",1963,"0.999878","ConantandDorich","NOR","Norway"
"19281",1963,"1.000518","ConantandDorich","PAK","Pakistan"
"19282",1963,"0.99995","ConantandDorich","PAN","Panama"
"19283",1963,"0.97734","ConantandDorich","PNG","Papua New Guinea"
"19284",1963,"1.0075","ConantandDorich","PRY","Paraguay"
"19285",1963,"1.00012","ConantandDorich","PER","Peru"
"19286",1963,"1.000662","ConantandDorich","PHL","Philippines"
"19287",1963,"1.00005","ConantandDorich","POL","Poland"
"19288",1963,"0.999826","ConantandDorich","PRT","Portugal"
"19289",1963,"1.000017","ConantandDorich","KOR","South Korea"
"19290",1963,"0.999788","ConantandDorich","ROU","Romania"
"19292",1963,"1.0005","ConantandDorich","SAU","Saudi Arabia"
"19293",1963,"0.999812","ConantandDorich","SEN","Senegal"
"19295",1963,"1.000439","ConantandDorich","ZAF","South Africa"
"19296",1963,"0.999828","ConantandDorich","ESP","Spain"
"19297",1963,"0.99999","ConantandDorich","LKA","Sri Lanka"
"19298",1963,"1.000459","ConantandDorich","SDN","Sudan"
"19300",1963,"0.999921","ConantandDorich","SWE","Sweden"
"19301",1963,"0.999873","ConantandDorich","CHE","Switzerland"
"19302",1963,"0.999049","ConantandDorich","SYR","Syria"
"19303",1963,"1.001268","ConantandDorich","THA","Thailand"
"19305",1963,"1.001254","ConantandDorich","TUN","Tunisia"
"19306",1963,"0.998551","ConantandDorich","TUR","Turkey"
"19307",1963,"0.990853","ConantandDorich","UGA","Uganda"
"19309",1963,"1.000021","ConantandDorich","GBR","United Kingdom"
"19310",1963,"0.987688","ConantandDorich","TZA","Tanzania"
"19311",1963,"1.000035","ConantandDorich","USA","United States"
"19312",1963,"0.999456","ConantandDorich","URY","Uruguay"
"19313",1963,"1.000197","ConantandDorich","VEN","Venezuela"
"19314",1963,"1.000241","ConantandDorich","VNM","Vietnam"
"19316",1963,"1.000882","ConantandDorich","ZMB","Zambia"
"19317",1963,"1.000388","ConantandDorich","ZWE","Zimbabwe"
"19318",1963,"1.000145","ConantandDorich","ETH","Ethiopia"
"19319",1963,"1.036392","ConantandDorich","RUS","Russia"
"19320",1963,"1.000297","ConantandDorich","ARG","Argentina"
"19321",1964,"0.999404","ConantandDorich","ALB","Albania"
"19322",1964,"0.999863","ConantandDorich","DZA","Algeria"
"19323",1964,"0.996064","ConantandDorich","AGO","Angola"
"19324",1964,"0.999293","ConantandDorich","AUS","Australia"
"19325",1964,"1.000086","ConantandDorich","AUT","Austria"
"19326",1964,"1.001122","ConantandDorich","BGD","Bangladesh"
"19327",1964,"0.990818","ConantandDorich","BEN","Benin"
"19329",1964,"0.993888","ConantandDorich","BOL","Bolivia"
"19330",1964,"0.999721","ConantandDorich","BWA","Botswana"
"19331",1964,"0.998035","ConantandDorich","BRA","Brazil"
"19332",1964,"1","ConantandDorich","BGR","Bulgaria"
"19335",1964,"0.997021","ConantandDorich","CMR","Cameroon"
"19336",1964,"0.99965","ConantandDorich","CAN","Canada"
"19339",1964,"1.00003","ConantandDorich","CHL","Chile"
"19340",1964,"0.999817","ConantandDorich","CHN","China"
"19341",1964,"0.999997","ConantandDorich","COL","Colombia"
"19343",1964,"0.99963","ConantandDorich","COG","Congo - Brazzaville"
"19344",1964,"1.000147","ConantandDorich","CRI","Costa Rica"
"19345",1964,"0.999882","ConantandDorich","CUB","Cuba"
"19347",1964,"1.00398","ConantandDorich","COD","Congo - Kinshasa"
"19348",1964,"1.000004","ConantandDorich","DNK","Denmark"
"19349",1964,"0.999954","ConantandDorich","DOM","Dominican Republic"
"19350",1964,"0.999053","ConantandDorich","ECU","Ecuador"
"19351",1964,"1.000051","ConantandDorich","EGY","Egypt"
"19352",1964,"1.000059","ConantandDorich","SLV","El Salvador"
"19353",1964,"1.000468","ConantandDorich","FJI","Fiji"
"19354",1964,"1.000081","ConantandDorich","FIN","Finland"
"19355",1964,"1.00002","ConantandDorich","FRA","France"
"19357",1964,"0.9775","ConantandDorich","GMB","Gambia"
"19358",1964,"1.000037","ConantandDorich","DEU","Germany"
"19359",1964,"0.996286","ConantandDorich","GHA","Ghana"
"19360",1964,"0.999959","ConantandDorich","GRC","Greece"
"19361",1964,"0.999646","ConantandDorich","GTM","Guatemala"
"19362",1964,"0.999925","ConantandDorich","GIN","Guinea"
"19364",1964,"0.999786","ConantandDorich","GUY","Guyana"
"19365",1964,"0.999771","ConantandDorich","HND","Honduras"
"19366",1964,"0.999963","ConantandDorich","HUN","Hungary"
"19367",1964,"0.999722","ConantandDorich","IND","India"
"19368",1964,"1.000497","ConantandDorich","IDN","Indonesia"
"19369",1964,"1.000555","ConantandDorich","IRN","Iran"
"19370",1964,"1.000089","ConantandDorich","ISR","Israel"
"19371",1964,"1.000029","ConantandDorich","ITA","Italy"
"19372",1964,"0.999961","ConantandDorich","JPN","Japan"
"19373",1964,"1.000792","ConantandDorich","JOR","Jordan"
"19374",1964,"0.999065","ConantandDorich","KEN","Kenya"
"19376",1964,"1.000163","ConantandDorich","LBN","Lebanon"
"19379",1964,"0.997189","ConantandDorich","MDG","Madagascar"
"19380",1964,"1.000837","ConantandDorich","MWI","Malawi"
"19381",1964,"0.999911","ConantandDorich","MYS","Malaysia"
"19382",1964,"0.98226","ConantandDorich","MLI","Mali"
"19384",1964,"1.000049","ConantandDorich","MEX","Mexico"
"19386",1964,"0.999759","ConantandDorich","MAR","Morocco"
"19387",1964,"1.001412","ConantandDorich","MOZ","Mozambique"
"19389",1964,"1.0027","ConantandDorich","NPL","Nepal"
"19390",1964,"0.999978","ConantandDorich","NLD","Netherlands"
"19391",1964,"0.999808","ConantandDorich","NZL","New Zealand"
"19392",1964,"1.000192","ConantandDorich","NIC","Nicaragua"
"19393",1964,"0.93843","ConantandDorich","NER","Niger"
"19394",1964,"1.034195","ConantandDorich","NGA","Nigeria"
"19395",1964,"1.000057","ConantandDorich","NOR","Norway"
"19396",1964,"0.999653","ConantandDorich","PAK","Pakistan"
"19397",1964,"1.000044","ConantandDorich","PAN","Panama"
"19398",1964,"0.98931","ConantandDorich","PNG","Papua New Guinea"
"19399",1964,"1.0032","ConantandDorich","PRY","Paraguay"
"19400",1964,"0.999915","ConantandDorich","PER","Peru"
"19401",1964,"1.000057","ConantandDorich","PHL","Philippines"
"19402",1964,"0.999861","ConantandDorich","POL","Poland"
"19403",1964,"0.999897","ConantandDorich","PRT","Portugal"
"19404",1964,"1.000007","ConantandDorich","KOR","South Korea"
"19405",1964,"1.000405","ConantandDorich","ROU","Romania"
"19407",1964,"0.999962","ConantandDorich","SAU","Saudi Arabia"
"19408",1964,"1.004122","ConantandDorich","SEN","Senegal"
"19410",1964,"1.000043","ConantandDorich","ZAF","South Africa"
"19411",1964,"0.999896","ConantandDorich","ESP","Spain"
"19412",1964,"0.999859","ConantandDorich","LKA","Sri Lanka"
"19413",1964,"1.000257","ConantandDorich","SDN","Sudan"
"19415",1964,"1.000011","ConantandDorich","SWE","Sweden"
"19416",1964,"1.000112","ConantandDorich","CHE","Switzerland"
"19417",1964,"1.000572","ConantandDorich","SYR","Syria"
"19418",1964,"0.999396","ConantandDorich","THA","Thailand"
"19420",1964,"0.999359","ConantandDorich","TUN","Tunisia"
"19421",1964,"1.000008","ConantandDorich","TUR","Turkey"
"19422",1964,"1.011816","ConantandDorich","UGA","Uganda"
"19424",1964,"1.00001","ConantandDorich","GBR","United Kingdom"
"19425",1964,"1.011573","ConantandDorich","TZA","Tanzania"
"19426",1964,"0.999973","ConantandDorich","USA","United States"
"19427",1964,"0.999971","ConantandDorich","URY","Uruguay"
"19428",1964,"1.000206","ConantandDorich","VEN","Venezuela"
"19429",1964,"0.997715","ConantandDorich","VNM","Vietnam"
"19431",1964,"0.999558","ConantandDorich","ZMB","Zambia"
"19432",1964,"1.000087","ConantandDorich","ZWE","Zimbabwe"
"19433",1964,"0.96692","ConantandDorich","ETH","Ethiopia"
"19434",1964,"1.03656","ConantandDorich","RUS","Russia"
"19435",1964,"0.999768","ConantandDorich","ARG","Argentina"
"19436",1965,"1.000552","ConantandDorich","ALB","Albania"
"19437",1965,"1.000751","ConantandDorich","DZA","Algeria"
"19438",1965,"0.998913","ConantandDorich","AGO","Angola"
"19439",1965,"0.999966","ConantandDorich","AUS","Australia"
"19440",1965,"1.000015","ConantandDorich","AUT","Austria"
"19441",1965,"0.999999","ConantandDorich","BGD","Bangladesh"
"19442",1965,"1.02971","ConantandDorich","BEN","Benin"
"19444",1965,"0.995544","ConantandDorich","BOL","Bolivia"
"19445",1965,"0.999102","ConantandDorich","BWA","Botswana"
"19446",1965,"0.998979","ConantandDorich","BRA","Brazil"
"19447",1965,"0.999985","ConantandDorich","BGR","Bulgaria"
"19450",1965,"0.999244","ConantandDorich","CMR","Cameroon"
"19451",1965,"1.000422","ConantandDorich","CAN","Canada"
"19454",1965,"1.000092","ConantandDorich","CHL","Chile"
"19455",1965,"1.001219","ConantandDorich","CHN","China"
"19456",1965,"1.0001","ConantandDorich","COL","Colombia"
"19458",1965,"1.000861","ConantandDorich","COG","Congo - Brazzaville"
"19459",1965,"0.999945","ConantandDorich","CRI","Costa Rica"
"19460",1965,"0.999977","ConantandDorich","CUB","Cuba"
"19462",1965,"1.0071","ConantandDorich","COD","Congo - Kinshasa"
